"race","voter"
"hispanic",8963
"hispanic",8964
"hispanic",8965
"hispanic",8966
"hispanic",8967
"hispanic",8968
"hispanic",8969
"hispanic",8970
"hispanic",8971
"hispanic",8972
"hispanic",8973
"hispanic",8974
"hispanic",8975
"hispanic",8976
"hispanic",8977
"hispanic",8978
"hispanic",8979
"hispanic",8980
"hispanic",8981
"hispanic",8982
"hispanic",8983
"hispanic",8984
"hispanic",8985
"hispanic",8986
"hispanic",8987
"hispanic",8988
"hispanic",8989
"hispanic",8990
"hispanic",8991
"hispanic",8992
"hispanic",8993
"hispanic",8994
"hispanic",8995
"hispanic",8996
"hispanic",8997
"hispanic",8998
"hispanic",8999
"hispanic",9000
"hispanic",9001
"hispanic",9002
"hispanic",9003
"hispanic",9004
"hispanic",9005
"hispanic",9006
"hispanic",9007
"hispanic",9008
"hispanic",9009
"hispanic",9010
"hispanic",9011
"hispanic",9012
"hispanic",9013
"hispanic",9014
"hispanic",9015
"hispanic",9016
"hispanic",9017
"hispanic",9018
"hispanic",9019
"hispanic",9020
"hispanic",9021
"hispanic",9022
"hispanic",9023
"hispanic",9024
"hispanic",9025
"hispanic",9026
"hispanic",9027
"hispanic",9028
"hispanic",9029
"hispanic",9030
"hispanic",9031
"hispanic",9032
"hispanic",9033
"hispanic",9034
"hispanic",9035
"hispanic",9036
"hispanic",9037
"hispanic",9038
"hispanic",9039
"hispanic",9040
"hispanic",9041
"hispanic",9042
"hispanic",9043
"hispanic",9044
"hispanic",9045
"hispanic",9046
"hispanic",9047
"hispanic",9048
"hispanic",9049
"hispanic",9050
"hispanic",9051
"hispanic",9052
"hispanic",9053
"hispanic",9054
"hispanic",9055
"hispanic",9056
"hispanic",9057
"hispanic",9058
"hispanic",9059
"hispanic",9060
"hispanic",9061
"hispanic",9062
"hispanic",9063
"hispanic",9064
"hispanic",9065
"hispanic",9066
"hispanic",9067
"hispanic",9068
"hispanic",9069
"hispanic",9070
"hispanic",9071
"hispanic",9072
"hispanic",9073
"hispanic",9074
"hispanic",9075
"hispanic",9076
"hispanic",9077
"hispanic",9078
"hispanic",9079
"hispanic",9080
"hispanic",9081
"hispanic",9082
"hispanic",9083
"hispanic",9084
"hispanic",9085
"hispanic",9086
"hispanic",9087
"hispanic",9088
"hispanic",9089
"hispanic",9090
"hispanic",9091
"hispanic",9092
"hispanic",9093
"hispanic",9094
"hispanic",9095
"hispanic",9096
"hispanic",9097
"hispanic",9098
"hispanic",9099
"hispanic",9100
"other",9101
"other",9102
"other",9103
"other",9104
"other",9105
"other",9106
"other",9107
"other",9108
"other",9109
"other",9110
"other",9111
"other",9112
"other",9113
"other",9114
"other",9115
"other",9116
"other",9117
"other",9118
"other",9119
"other",9120
"other",9121
"other",9122
"other",9123
"other",9124
"other",9125
"other",9126
"other",9127
"other",9128
"other",9129
"other",9130
"other",9131
"other",9132
"other",9133
"other",9134
"other",9135
"other",9136
"other",9137
"other",9138
"other",9139
"other",9140
"other",9141
"other",9142
"other",9143
"other",9144
"other",9145
"other",9146
"other",9147
"other",9148
"other",9149
"other",9150
"other",9151
"other",9152
"other",9153
"other",9154
"other",9155
"other",9156
"other",9157
"other",9158
"other",9159
"other",9160
"other",9161
"other",9162
"other",9163
"other",9164
"other",9165
"other",9166
"other",9167
"other",9168
"other",9169
"other",9170
"other",9171
"other",9172
"other",9173
"other",9174
"other",9175
"other",9176
"other",9177
"other",9178
"other",9179
"other",9180
"other",9181
"other",9182
"other",9183
"other",9184
"other",9185
"other",9186
"other",9187
"other",9188
"other",9189
"other",9190
"other",9191
"other",9192
"other",9193
"other",9194
"other",9195
"other",9196
"other",9197
"other",9198
"other",9199
"other",9200
"other",9201
"other",9202
"other",9203
"other",9204
"other",9205
"other",9206
"other",9207
"other",9208
"other",9209
"other",9210
"other",9211
"other",9212
"other",9213
"other",9214
"other",9215
"other",9216
"other",9217
"other",9218
"other",9219
"other",9220
"other",9221
"other",9222
"other",9223
"other",9224
"other",9225
"other",9226
"other",9227
"other",9228
"other",9229
"other",9230
"other",9231
"other",9232
"other",9233
"other",9234
"other",9235
"other",9236
"other",9237
"other",9238
"other",9239
"other",9240
"other",9241
"other",9242
"other",9243
"other",9244
"other",9245
"other",9246
"other",9247
"other",9248
"other",9249
"other",9250
"other",9251
"other",9252
"other",9253
"other",9254
"other",9255
"other",9256
"other",9257
"other",9258
"other",9259
"other",9260
"other",9261
"other",9262
"other",9263
"other",9264
"other",9265
"other",9266
"other",9267
"other",9268
"other",9269
"other",9270
"other",9271
"other",9272
"other",9273
"other",9274
"other",9275
"other",9276
"other",9277
"other",9278
"other",9279
"other",9280
"other",9281
"other",9282
"other",9283
"other",9284
"other",9285
"other",9286
"other",9287
"other",9288
"other",9289
"other",9290
"other",9291
"other",9292
"other",9293
"other",9294
"other",9295
"other",9296
"other",9297
"other",9298
"other",9299
"other",9300
"other",9301
"other",9302
"other",9303
"other",9304
"other",9305
"other",9306
"other",9307
"other",9308
"other",9309
"other",9310
"other",9311
"other",9312
"other",9313
"other",9314
"other",9315
"other",9316
"other",9317
"other",9318
"other",9319
"other",9320
"other",9321
"other",9322
"other",9323
"other",9324
"other",9325
"other",9326
"other",9327
"other",9328
"other",9329
"other",9330
"other",9331
"other",9332
"other",9333
"other",9334
"other",9335
"other",9336
"other",9337
"other",9338
"other",9339
"other",9340
"other",9341
"other",9342
"other",9343
"other",9344
"other",9345
"other",9346
"other",9347
"other",9348
"other",9349
"other",9350
"other",9351
"other",9352
"other",9353
"other",9354
"other",9355
"other",9356
"other",9357
"other",9358
"other",9359
"other",9360
"other",9361
"other",9362
"other",9363
"other",9364
"other",9365
"other",9366
"other",9367
"other",9368
"other",9369
"other",9370
"other",9371
"other",9372
"other",9373
"other",9374
"other",9375
"other",9376
"other",9377
"other",9378
"other",9379
"other",9380
"other",9381
"other",9382
"other",9383
"other",9384
"other",9385
"other",9386
"other",9387
"other",9388
"other",9389
"other",9390
"other",9391
"other",9392
"other",9393
"other",9394
"other",9395
"other",9396
"other",9397
"other",9398
"other",9399
"other",9400
"other",9401
"other",9402
"other",9403
"other",9404
"other",9405
"other",9406
"other",9407
"other",9408
"other",9409
"other",9410
"other",9411
"other",9412
"other",9413
"other",9414
"other",9415
"other",9416
"other",9417
"other",9418
"other",9419
"other",9420
"other",9421
"other",9422
"other",9423
"other",9424
"other",9425
"other",9426
"other",9427
"other",9428
"other",9429
"other",9430
"other",9431
"other",9432
"other",9433
"other",9434
"other",9435
"other",9436
"other",9437
"other",9438
"other",9439
"other",9440
"other",9441
"other",9442
"other",9443
"other",9444
"other",9445
"other",9446
"other",9447
"other",9448
"other",9449
"other",9450
"other",9451
"other",9452
"other",9453
"other",9454
"other",9455
"other",9456
"other",9457
"other",9458
"other",9459
"other",9460
"other",9461
"other",9462
"other",9463
"other",9464
"other",9465
"other",9466
"other",9467
"other",9468
"other",9469
"other",9470
"other",9471
"other",9472
"other",9473
"other",9474
"other",9475
"other",9476
"other",9477
"other",9478
"other",9479
"other",9480
"other",9481
"other",9482
"other",9483
"other",9484
"other",9485
"other",9486
"other",9487
"other",9488
"other",9489
"other",9490
"other",9491
"other",9492
"other",9493
"other",9494
"other",9495
"other",9496
"other",9497
"other",9498
"other",9499
"other",9500
"other",9501
"other",9502
"other",9503
"other",9504
"other",9505
"other",9506
"other",9507
"other",9508
"other",9509
"other",9510
"other",9511
"other",9512
"other",9513
"other",9514
"other",9515
"other",9516
"other",9517
"other",9518
"other",9519
"other",9520
"other",9521
"other",9522
"other",9523
"other",9524
"other",9525
"other",9526
"other",9527
"other",9528
"other",9529
"other",9530
"other",9531
"other",9532
"other",9533
"other",9534
"other",9535
"other",9536
"other",9537
"other",9538
"other",9539
"other",9540
"other",9541
"other",9542
"other",9543
"other",9544
"other",9545
"other",9546
"other",9547
"other",9548
"other",9549
"other",9550
"other",9551
"other",9552
"other",9553
"other",9554
"other",9555
"other",9556
"other",9557
"other",9558
"other",9559
"other",9560
"other",9561
"other",9562
"other",9563
"other",9564
"other",9565
"other",9566
"other",9567
"other",9568
"other",9569
"other",9570
"other",9571
"other",9572
"other",9573
"other",9574
"other",9575
"other",9576
"other",9577
"other",9578
"other",9579
"other",9580
"other",9581
"other",9582
"other",9583
"other",9584
"other",9585
"other",9586
"other",9587
"other",9588
"other",9589
"other",9590
"other",9591
"other",9592
"other",9593
"other",9594
"other",9595
"other",9596
"other",9597
"other",9598
"other",9599
"other",9600
"other",9601
"other",9602
"other",9603
"other",9604
"other",9605
"other",9606
"other",9607
"other",9608
"other",9609
"other",9610
"other",9611
"other",9612
"other",9613
"other",9614
"other",9615
"other",9616
"other",9617
"other",9618
"other",9619
"other",9620
"other",9621
"other",9622
"other",9623
"other",9624
"other",9625
"other",9626
"other",9627
"other",9628
"other",9629
"other",9630
"other",9631
"other",9632
"other",9633
"other",9634
"other",9635
"other",9636
"other",9637
"other",9638
"other",9639
"other",9640
"other",9641
"other",9642
"other",9643
"other",9644
"other",9645
"other",9646
"other",9647
"other",9648
"other",9649
"other",9650
"other",9651
"other",9652
"other",9653
"other",9654
"other",9655
"other",9656
"other",9657
"other",9658
"other",9659
"other",9660
"other",9661
"other",9662
"other",9663
"other",9664
"other",9665
"other",9666
"other",9667
"other",9668
"other",9669
"other",9670
"other",9671
"other",9672
"other",9673
"other",9674
"other",9675
"other",9676
"other",9677
"other",9678
"other",9679
"other",9680
"other",9681
"other",9682
"other",9683
"other",9684
"other",9685
"other",9686
"other",9687
"other",9688
"other",9689
"other",9690
"other",9691
"other",9692
"other",9693
"other",9694
"other",9695
"other",9696
"other",9697
"other",9698
"other",9699
"other",9700
"other",9701
"other",9702
"other",9703
"other",9704
"other",9705
"other",9706
"other",9707
"other",9708
"other",9709
"other",9710
"other",9711
"other",9712
"other",9713
"other",9714
"other",9715
"other",9716
"other",9717
"other",9718
"other",9719
"other",9720
"other",9721
"other",9722
"other",9723
"other",9724
"other",9725
"other",9726
"other",9727
"other",9728
"other",9729
"other",9730
"other",9731
"other",9732
"other",9733
"other",9734
"other",9735
"other",9736
"other",9737
"other",9738
"other",9739
"other",9740
"other",9741
"other",9742
"other",9743
"other",9744
"other",9745
"other",9746
"other",9747
"other",9748
"other",9749
"other",9750
"other",9751
"other",9752
"other",9753
"other",9754
"other",9755
"other",9756
"other",9757
"other",9758
"other",9759
"other",9760
"other",9761
"other",9762
"other",9763
"other",9764
"other",9765
"other",9766
"other",9767
"other",9768
"other",9769
"other",9770
"other",9771
"other",9772
"other",9773
"other",9774
"other",9775
"other",9776
"other",9777
"other",9778
"other",9779
"other",9780
"other",9781
"other",9782
"other",9783
"other",9784
"other",9785
"other",9786
"other",9787
"other",9788
"other",9789
"other",9790
"other",9791
"other",9792
"other",9793
"other",9794
"other",9795
"other",9796
"other",9797
"other",9798
"other",9799
"other",9800
"other",9801
"other",9802
"other",9803
"other",9804
"other",9805
"other",9806
"other",9807
"other",9808
"other",9809
"other",9810
"other",9811
"other",9812
"other",9813
"other",9814
"other",9815
"other",9816
"other",9817
"other",9818
"other",9819
"other",9820
"other",9821
"other",9822
"other",9823
"other",9824
"other",9825
"other",9826
"other",9827
"other",9828
"other",9829
"other",9830
"other",9831
"other",9832
"other",9833
"other",9834
"other",9835
"other",9836
"other",9837
"other",9838
"other",9839
"other",9840
"other",9841
"other",9842
"other",9843
"other",9844
"other",9845
"other",9846
"other",9847
"other",9848
"other",9849
"other",9850
"other",9851
"other",9852
"other",9853
"other",9854
"other",9855
"other",9856
"other",9857
"other",9858
"other",9859
"other",9860
"other",9861
"other",9862
"other",9863
"other",9864
"other",9865
"other",9866
"other",9867
"other",9868
"other",9869
"other",9870
"other",9871
"other",9872
"other",9873
"other",9874
"other",9875
"other",9876
"other",9877
"other",9878
"other",9879
"other",9880
"other",9881
"other",9882
"other",9883
"other",9884
"other",9885
"other",9886
"other",9887
"other",9888
"other",9889
"other",9890
"other",9891
"other",9892
"other",9893
"other",9894
"other",9895
"other",9896
"other",9897
"other",9898
"other",9899
"other",9900
"other",9901
"other",9902
"other",9903
"other",9904
"other",9905
"other",9906
"other",9907
"other",9908
"other",9909
"other",9910
"other",9911
"other",9912
"other",9913
"other",9914
"other",9915
"other",9916
"other",9917
"other",9918
"other",9919
"other",9920
"other",9921
"other",9922
"other",9923
"other",9924
"other",9925
"other",9926
"other",9927
"other",9928
"other",9929
"other",9930
"other",9931
"other",9932
"other",9933
"other",9934
"other",9935
"other",9936
"other",9937
"other",9938
"other",9939
"other",9940
"other",9941
"other",9942
"other",9943
"other",9944
"other",9945
"other",9946
"other",9947
"other",9948
"other",9949
"other",9950
"other",9951
"other",9952
"other",9953
"other",9954
"other",9955
"other",9956
"other",9957
"other",9958
"other",9959
"other",9960
"other",9961
"other",9962
"other",9963
"other",9964
"other",9965
"other",9966
"other",9967
"other",9968
"other",9969
"other",9970
"other",9971
"other",9972
"other",9973
"other",9974
"other",9975
"other",9976
"other",9977
"other",9978
"other",9979
"other",9980
"other",9981
"other",9982
"other",9983
"other",9984
"other",9985
"other",9986
"other",9987
"other",9988
"other",9989
"other",9990
"other",9991
"other",9992
"other",9993
"other",9994
"other",9995
"other",9996
"other",9997
"other",9998
"other",9999
"other",10000
